STATION_NAME,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5,WT07
EL PASO INTERNATIONAL AIRPORT TX US,20141216,0,0,48,61,34,7.6,140,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141217,0,0,50,62,35,11.4,260,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141218,0.01,0,47,55,35,6.9,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141219,0,0,46,55,33,4.7,350,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141220,0,0,42,57,26,4.7,230,230,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141221,0,0,48,63,34,11.2,270,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141222,0,0,58,67,48,14.1,280,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141223,0,0,51,55,30,12.8,10,10,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141224,0,0,37,51,23,6.5,240,220,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141225,0,0,44,68,34,10.5,250,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141226,0.11,0,47,52,36,9.6,250,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141227,0,0,38,46,32,4.9,340,340,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141228,0,0,36,49,24,6.7,200,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141229,0,0,43,58,33,11.6,240,-9999,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141230,0,0,42,45,28,10.1,110,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20141231,0,0,28,30,24,12.3,50,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150101,0,0,32,46,29,6.9,340,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150102,0.01,0,37,45,29,7.6,160,160,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150103,0,0,37,49,32,13.4,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150104,0,0,38,55,23,2.5,110,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150105,0,0,40,60,22,5.8,10,360,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150106,0,0,43,63,24,3.4,30,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150107,0,0,45,59,30,12.8,90,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150108,0,0,33,43,30,2.5,110,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150109,0,0,38,44,31,9.4,70,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150110,0,0,38,50,35,5.6,170,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150111,0,0,43,61,32,6,160,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150112,0,0,48,61,35,8.1,70,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150113,0,0,39,42,32,6.7,100,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150114,0,0,40,44,35,7.6,60,60,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150115,0,0,38,55,26,3.8,20,360,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150116,0,0,43,58,29,5.6,260,220,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150117,0,0,43,64,26,3.8,120,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150118,0,0,49,66,31,3.8,240,210,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150119,0,0,50,70,34,4,240,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150120,0,0,54,69,36,3.8,190,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150121,0.01,0,52,60,38,5.8,40,40,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150122,0.24,0,39,41,31,12.8,20,20,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150123,0,0,33,46,22,3.6,30,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150124,0,0,37,54,27,6.5,20,10,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150125,0,0,44,63,30,5.8,190,180,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150126,0,0,48,61,37,7.4,20,10,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150127,0,0,53,69,46,3.6,10,10,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150128,0,0,56,73,42,2.9,300,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150129,0,0,55,62,43,12.3,70,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150130,0.44,0,47,48,41,8.3,90,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150131,0.15,0,47,58,43,6.3,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150201,0,0,51,61,41,5.4,10,350,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150202,0,0,49,62,37,2.9,210,210,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150203,0,0,51,67,37,4.3,270,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150204,0,0,56,72,39,4.9,300,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150205,0,0,52,66,36,3.8,160,150,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150206,0,0,53,74,37,4.7,220,220,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150207,0,0,60,78,44,7.6,280,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150208,0,0,64,79,45,4.5,250,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150209,0,0,61,77,44,3.8,170,350,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150210,0,0,60,78,43,5.6,250,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150211,0,0,60,66,43,13.4,70,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150212,0,0,47,56,42,7.8,160,170,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150213,0,0,48,65,35,3.6,20,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150214,0,0,54,69,39,4.9,360,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150215,0,0,60,76,46,11.6,260,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150216,0,0,60,69,46,10.5,250,290,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150217,0,0,51,60,36,5.8,20,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150218,0,0,50,71,32,2.7,260,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150219,0,0,56,77,38,5.8,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150220,0,0,67,72,54,13.4,250,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150221,0,0,66,75,57,11.2,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150222,0,0,63,65,37,13.9,260,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150223,0.01,0,37,44,30,10.3,70,60,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150224,0.02,0,39,65,29,10.7,280,290,1
EL PASO INTERNATIONAL AIRPORT TX US,20150225,0,0,48,63,37,9.2,280,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150226,0,0,51,56,33,11.9,80,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150227,0,0,36,46,29,9.4,110,90,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150228,0,0,38,69,26,5.8,260,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150301,0,0,59,76,42,6.7,200,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150302,0.08,0,58,61,50,6.7,110,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150303,0.04,0,56,61,52,7.6,190,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150304,0,0,55,62,37,12.1,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150305,0,0,41,50,30,6.7,70,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150306,0,0,44,65,27,4.5,80,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150307,0,0,53,66,43,6.9,340,340,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150308,0,0,59,71,50,5.8,300,300,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150309,0.01,0,58,72,43,6.5,20,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150310,0,0,54,72,40,4.3,260,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150311,0,0,58,73,42,6.9,100,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150312,0,0,60,69,49,2.5,240,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150313,0,0,61,71,49,9.8,80,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150314,0,0,60,70,49,13.6,70,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150315,0,0,57,70,45,10.1,90,60,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150316,0,0,59,72,47,5.8,200,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150317,0.38,0,61,62,50,6.5,50,50,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150318,0.04,0,52,67,48,5.8,250,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150319,0,0,61,71,54,9.6,230,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150320,0,0,60,71,49,6.5,120,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150321,0.06,0,57,63,53,6.7,180,150,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150322,0,0,59,80,46,6,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150323,0,0,69,82,53,10.1,270,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150324,0,0,71,82,53,8.3,250,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150325,0,0,69,76,56,13.6,20,20,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150326,0,0,60,69,46,5.8,40,90,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150327,0,0,61,80,45,5.8,260,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150328,0,0,69,88,52,7.6,260,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150329,0,0,75,88,51,6.9,290,290,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150330,0,0,74,84,61,6.7,180,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150331,0,0,74,84,62,13,190,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150401,0,0,69,84,58,15,250,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150402,0,0,75,85,63,17.7,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150403,0,0,74,80,59,8.3,100,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150404,0,0,61,72,50,9.8,90,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150405,0,0,66,85,55,10.5,240,220,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150406,0,0,75,86,60,15.7,250,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150407,0,0,74,87,54,13.4,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150408,0,0,76,86,66,14.8,240,240,1
EL PASO INTERNATIONAL AIRPORT TX US,20150409,0,0,70,79,57,6,40,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150410,0,0,67,87,46,8.9,190,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150411,0,0,75,86,62,12.5,250,220,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150412,0.11,0,66,69,55,11.9,240,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150413,0.13,0,58,63,52,11.4,10,20,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150414,0,0,57,71,46,4.3,200,210,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150415,0,0,65,82,51,13.9,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150416,0,0,70,77,57,17.4,250,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150417,0,0,61,71,43,11.2,260,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150418,0,0,63,76,47,12.8,260,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150419,0,0,69,81,53,8.5,290,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150420,0,0,67,81,51,4.9,210,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150421,0,0,72,84,56,9.4,200,230,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150422,0,0,73,82,62,11.2,240,230,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150423,0,0,72,79,63,12.3,200,170,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150424,0,0,67,74,57,15.2,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150425,0,0,67,80,54,14.3,260,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150426,0,0,65,68,52,20.4,270,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150427,0,0,60,72,48,11.6,360,10,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150428,0,0,57,71,43,5.8,360,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150429,0,0,61,76,45,4,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150430,0,0,66,85,46,5.6,200,-9999,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150501,0,0,74,91,57,5.6,100,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150502,0,0,77,93,56,9.4,230,230,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150503,0,0,79,89,64,7.6,310,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150504,0.16,0,75,86,63,8.3,340,350,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150505,0,0,69,80,57,13.2,270,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150506,0,0,72,84,58,8.9,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150507,0,0,75,85,62,10.3,270,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150508,0,0,76,87,60,13.9,270,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150509,0,0,71,77,62,14.8,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150510,0,0,67,78,54,9.8,240,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150511,0,0,69,84,51,11,100,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150512,0.54,0,68,77,58,9.8,250,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150513,0.02,0,63,77,55,6.5,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150514,0,0,71,85,61,8.7,240,230,1
EL PASO INTERNATIONAL AIRPORT TX US,20150515,0.04,0,70,83,60,14.3,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150516,0,0,71,78,57,19.5,260,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150517,0,0,68,81,56,6,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150518,0,0,74,92,56,9.4,100,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150519,0,0,80,87,65,13.9,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150520,0,0,74,88,55,5.6,100,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150521,0.05,0,71,79,56,11,90,90,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150522,0,0,67,91,56,10.7,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150523,0,0,77,83,65,13.6,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150524,0,0,73,82,62,13.6,280,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150525,0,0,73,84,61,11.2,250,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150526,0,0,75,88,57,5.1,250,180,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150527,0,0,77,92,57,4.5,100,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150528,0,0,82,94,68,9.4,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150529,0,0,83,96,63,6,240,310,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150530,0,0,80,90,68,11.9,120,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150531,0,0,78,93,65,6,320,310,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150601,0,0,83,98,69,5.8,230,230,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150602,0,0,86,99,72,9.8,260,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150603,0,0,88,98,73,11.6,240,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150604,0,0,85,98,65,7.6,130,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150605,0,0,86,98,73,7.2,100,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150606,0.04,0,83,97,72,5.8,150,150,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150607,0,0,84,93,73,7.2,240,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150608,0,0,85,92,76,9.6,110,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150609,0.03,0,80,94,71,6.5,100,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150610,0,0,85,98,72,7.2,260,210,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150611,0,0,88,98,73,10.5,240,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150612,0,0,87,97,73,6.9,250,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150613,0,0,85,99,68,7.4,350,210,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150614,0,0,83,98,69,5.8,100,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150615,0,0,85,97,71,8.3,70,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150616,0,0,81,94,70,6.9,90,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150617,0,0,84,98,70,4.9,20,20,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150618,0,0,88,102,76,8.3,80,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150619,0,0,87,97,75,11,120,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150620,0,0,88,104,76,5.6,120,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150621,0,0,89,104,75,5.8,100,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150622,0,0,90,104,74,8.5,110,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150623,0,0,84,92,70,12.3,100,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150624,0,0,81,91,72,10.5,160,160,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150625,0,0,82,93,74,8.7,180,180,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150626,0,0,84,97,74,7.8,110,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150627,0.09,0,81,91,70,8.7,20,20,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150628,0,0,83,95,72,7.2,130,50,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150629,0.02,0,85,99,71,6.5,70,70,1
EL PASO INTERNATIONAL AIRPORT TX US,20150630,0,0,83,94,69,8.5,190,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150701,0,0,83,97,71,4.9,150,160,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150702,0,0,87,101,74,6.3,110,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150703,0,0,87,96,74,11.2,130,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150704,0.3,0,85,96,72,7.2,310,320,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150705,0,0,81,94,71,10.5,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150706,0,0,85,97,74,10.7,80,80,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150707,0.04,0,85,95,70,6.7,20,20,1
EL PASO INTERNATIONAL AIRPORT TX US,20150708,0,0,76,92,68,5.8,240,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150709,0.27,0,80,94,68,6.7,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150710,0.6,0,78,91,68,7.8,310,280,1
EL PASO INTERNATIONAL AIRPORT TX US,20150711,0.02,0,77,94,66,5.1,350,360,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150712,0,0,85,98,75,5.4,150,150,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150713,0.04,0,87,99,75,8.3,170,160,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150714,0,0,86,94,75,8.1,260,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150715,0,0,86,94,75,10.1,250,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150716,0,0,87,97,79,8.7,240,320,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150717,0,0,87,97,79,10.1,240,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150718,0,0,87,99,73,10.5,280,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150719,0,0,85,96,71,8.7,180,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150720,0.03,0,87,99,75,6.3,350,360,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150721,0.12,0,83,98,71,6.9,110,170,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150722,0.27,0,78,95,70,5.6,10,330,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150723,0,0,82,97,71,5.8,260,210,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150724,0,0,87,100,77,5.6,230,230,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150725,0,0,89,101,79,6.5,150,150,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150726,0,0,86,97,73,7.4,200,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150727,0,0,88,100,75,8.5,150,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150728,0.32,0,88,100,72,9.6,10,190,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150729,0.13,0,81,94,71,7.6,140,140,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150730,0.72,0,77,91,68,8.9,70,50,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150731,0.02,0,82,93,72,6.3,170,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150801,0,0,85,96,75,7.4,110,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150802,0.3,0,85,96,71,6.9,190,220,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150803,0,0,81,94,72,6,150,150,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150804,0,0,83,99,72,5.1,310,310,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150805,0,0,89,103,75,5.8,60,50,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150806,0,0,89,103,75,6,100,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150807,0,0,91,102,78,7.6,270,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150808,0.02,0,88,96,77,7.8,10,10,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150809,0.12,0,86,98,72,6.3,250,260,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150810,0.01,0,84,97,73,7.8,20,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150811,0.04,0,86,96,74,12.5,110,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150812,0,0,87,98,74,6.7,130,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150813,0,0,88,99,77,3.8,140,140,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150814,0,0,89,102,75,5.1,130,140,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150815,0,0,89,102,78,8.1,10,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150816,0.02,0,85,97,73,8.3,10,20,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150817,0,0,83,97,73,7.6,260,140,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150818,0,0,91,102,79,9.2,270,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150819,0,0,91,99,77,12.5,100,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150820,0,0,83,100,69,7.8,230,220,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150821,0,0,87,100,74,11,190,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150822,0.01,0,85,97,72,10.3,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150823,0,0,82,94,73,9.6,100,100,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150824,0.45,0,79,92,68,8.1,80,60,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150825,0.03,0,83,95,71,6,140,140,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150826,0.39,0,84,97,74,5.4,130,130,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150827,0,0,84,95,74,4.9,230,230,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150828,0.12,0,85,98,72,5.8,360,120,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150829,0.04,0,80,93,71,8.1,100,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150830,0,0,81,93,68,5.8,110,110,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150831,0,0,82,97,69,4.9,270,270,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150901,0,0,86,99,68,4.5,180,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150902,0,0,86,99,72,6.9,250,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150903,0,0,85,92,77,7.4,270,290,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150904,0,0,82,91,72,5.4,300,290,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150905,0,0,83,95,75,6.5,310,310,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150906,0,0,87,100,75,7.2,330,30,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150907,0,0,85,96,73,5.8,360,360,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150908,0,0,85,98,74,10.3,190,200,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150909,0,0,82,91,73,6.7,70,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150910,0,0,79,89,72,4.9,240,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150911,0,0,80,92,70,5.6,70,70,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150912,0,0,78,92,68,4.9,180,170,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150913,0,0,82,96,71,7.8,160,170,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150914,0,0,81,95,68,7.4,160,170,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150915,0,0,83,94,73,8.5,240,240,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150916,0,0,85,96,71,8.1,280,280,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150917,0,0,84,95,72,9.6,250,250,-9999
EL PASO INTERNATIONAL AIRPORT TX US,20150918,0,0,83,96,69,7.2,250,250,-9999
