Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
14203299,N,Y,N,N,N,N,N,1/3/2015,5:31 PM,15-003113,CRCC/54,71,136,N,Y,,,2,62,,1,6100,,MONTANA,AVE,N,N,40,N,N,,N,19,,,,1200,,GERONIMO,ST,,,,,,,11,4,0,2,1,1,20,5:31 PM,DISPATCHED,5:42 PM,1/3/15,Y,TX0710200,1259,,,,8,2,4,22,64,36,1,2,1,21,21,71,136,31.78554984,-106.4130626,US,62,,5.654,US0062,,374,2,12.941,24,-0.177,,,,N/A,,,,,Y,Y,N,5,9,Y,SAT,3,0,0,0,24,2,6,168,64,64,4,1,1,1,0,0,1,0,0,1,24,4,14,14830,2014,14830,2.3,1.2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14205435,N,Y,N,N,N,N,N,1/2/2015,1:17 PM,15-002092,,71,136,N,Y,,,19,,,1,1900,,TONY LAMA,DR,N,N,30,N,N,BLACK TOP,Y,19,,,1,7200,,GATEWAY EAST,,,,,,BLACK TOP,,12,1,0,,1,1,8,1:21 PM,DISPATCHED,1:23 PM,1/2/15,Y,TX0710200,1259,,,,8,2,2,23,64,8,1,5,1,21,21,71,136,31.76816484,-106.3711004,,,,,TONY LAMA ST,1198,,,,,,,,,GATEWAY BLVD E,,,,,Y,N,N,5,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,915,,
14206027,Y,Y,N,N,N,Y,N,1/1/2015,6:27 PM,15-001168,,71,136,N,Y,,,19,,,7,7600,,NORTHLOOP,,N,N,35,N,N,,N,19,,,,7800,,WEST,,,,,,,,11,4,98,2,1,1,1,6:29 PM,DISPATCHED,6:38 PM,1/20/15,Y,TX0710200,1259,,,,8,2,4,22,64,36,1,3,3,21,21,71,136,31.73839422,-106.3619017,FM,76,,2.949,FM0076,,674,1,3.047,348,-0.897,,,,N/A,,,,,Y,Y,N,4,9,Y,THU,3,0,1,5,30,2,6,141,94,72,5,1,1,2,12,5,2,5,3,1,18,4,14,16394,2014,16394,1.9,1.5,3.5,1,44,0,2,4,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,0,1,1,66,915,,
14209603,N,Y,N,N,N,Y,N,1/6/2015,10:51 AM,15-006061,WSRC/48,71,136,N,Y,,,19,,,1,6300,S,DESERT,BLVD,N,N,50,N,N,,N,19,,,,7900,,ARTCRAFT,RD,,,,,,,11,1,0,2,1,1,1,10:51 AM,DISPATCHED,10:58 AM,1/13/15,Y,TX0710200,1259,,,,8,7,4,1,21,35,1,1,2,21,21,71,136,31.87601485,-106.5802096,IH,10,,8.578,IH0010,,2121,1,8.561,9,-0.413,,,,N/A,,,,,Y,Y,N,5,9,Y,TUE,5,0,4,10,61,2,4,450,78,48,4,0,0,2,14,5,2,14,5,2,47,4,11,108599,2014,108599,2.8,12.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,66,611,,
14209890,N,Y,N,N,N,N,N,1/6/2015,10:12 AM,15-006054,,71,136,N,Y,,,19,,,1,2400,W,PAISANO,,N,N,55,N,N,,N,19,,,,700,,EXECUTIVE,,,,,,,,11,1,0,2,4,1,11,10:14 AM,DISPATCHED,10:25 AM,1/6/15,Y,TX0710200,1259,,,,8,2,3,24,64,13,1,2,1,32,21,71,136,31.77706067,-106.5235771,US,85,,2.769,US0085,,1,4,2.792,324,-0.015,,,,N/A,,,,,Y,Y,N,5,9,Y,TUE,4,0,0,0,2,2,4,270,50,48,4,1,1,1,0,0,1,0,0,2,2,4,14,20852,2014,20852,5.2,3.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,611,,
14210094,N,Y,N,N,N,N,N,1/3/2015,5:55 PM,15-003128,MVRC/87,71,136,N,Y,,,19,,,1,9400,,LOUVRE,DR,N,N,30,N,N,RESIDENTIAL,N,19,,,,800,,BORDEAUX,DR,,,,,RESIDENTIAL,,12,3,0,,1,1,1,7:00 PM,DISPATCHED,7:10 PM,1/3/15,Y,TX0710200,1259,,,,8,4,4,1,64,3,1,5,1,21,21,71,136,31.69429485,-106.3036404,,,,,LOUVRE DR,9400,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,915,,
14210104,N,Y,N,N,N,N,N,1/6/2015,4:57 PM,15-006170,MVRC/87,71,136,N,Y,,,19,,,1,9000,,GATEWAY,BLVD,N,N,45,N,N,,Y,19,,,1,1200,,ZARAGOZA,DR,,,,,,,11,1,0,2,1,1,5,5:03 PM,DISPATCHED,5:12 PM,1/6/15,Y,TX0710200,1259,,,,8,2,1,24,64,54,1,1,1,21,21,71,136,31.72051811,-106.3047867,IH,10,,32.151,IH0010,,2121,3,32.86,32,0.112,FM,659,,FM0659,,1046,1,8.669,Y,Y,N,3,9,Y,TUE,5,0,6,10,35,8,4,300,80,48,5,0,0,2,12,5,2,20,5,,23,4,11,72904,2014,72904,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,5,0,1,0,66,915,,
14210106,N,Y,N,N,N,Y,N,1/6/2015,3:30 PM,15-006144,,71,136,N,Y,,,17,,,7,7949,,KNIGHTS,DR,Y,N,5,N,N,PARKING LOT,N,17,,,,7949,,KNIGHTS,DR,,,,,PARKING LOT,,0,0,0,,7,0,1,3:47 PM,CALLED IN (PHONE),3:47 PM,1/13/15,Y,TX0710200,1259,,,,8,4,4,4,64,12,7,9,5,33,21,71,136,,,,,,,KNIGHTS DR,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,127,,
14211605,N,Y,N,N,N,N,N,1/6/2015,1:20 PM,15-006107,MVRC/87,71,136,N,Y,,,19,,,1,8700,,GATEWAY BLVD EAST,,N,N,50,N,N,FRONTAGE ROAD,N,19,,,,1200,,DIESEL,,,,,,,,11,1,0,2,1,1,20,1:27 PM,DISPATCHED,1:28 PM,1/6/15,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,1,1,21,21,71,136,31.72587594,-106.3103412,IH,10,,31.659,IH0010,,2121,3,32.385,32,-0.38,,,,N/A,,,,,Y,Y,N,5,9,Y,TUE,5,0,22,10,54,8,5,300,113,62,5,0,1,2,31,5,2,20,5,,23,4,11,72904,2014,72904,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,0,66,915,,
14211805,N,Y,N,N,N,N,N,1/6/2015,6:23 PM,15-006190,PHRC/74,71,136,N,Y,,,19,,,1,9500,,GATEWAY WEST,,N,N,45,N,N,"ONE WAY, DIVIDED, UNPROTEC BARRIER",N,19,,,,,,RAY WATT,DR,,,,,"TWO-WAY, UNDIVIDED, UNPROTEC BARRIER",,12,3,0,,1,1,20,6:23 PM,DISPATCHED,6:36 PM,1/6/15,Y,TX0710200,1259,,,,8,2,3,13,64,14,1,5,1,32,21,71,136,31.76076898,-106.3578721,,,,,GATEWAY BLVD W,9672,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,66,1206,,
14215243,N,Y,N,N,N,N,N,1/2/2015,6:51 PM,15-002172,PHRC/93,71,136,N,Y,,,19,,,1,2200,,ZARAGOZA,RD,N,N,50,N,N,,N,19,,,,12100,,TIERRA ESTE,RD,,,,,,,11,4,0,3,1,1,5,6:51 PM,DISPATCHED,6:57 PM,1/3/15,Y,TX0710200,1259,,,,8,2,2,13,64,3,1,3,1,21,21,71,136,31.77564648,-106.2530723,FM,659,,3.569,FM0659,2269,1046,1,3.599,326,-0.503,,,,TIERRA ESTE RD,,,,,Y,Y,N,5,9,Y,FRI,2,0,10,10,0,2,4,100,68,48,4,0,0,2,10,5,2,10,5,0,0,4,14,9138,2014,9138,6.8,10,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,66,1206,,
14215404,N,Y,N,N,N,N,N,1/5/2015,3:55 PM,2015-00122,,71,1635,Y,Y,,,1,10,,1,MM 2,E,NOT REPORTED,,N,N,65,Y,N,CONTROLLED ACCESS HIGHWAY,N,1,10,,,MM 3,,NOT REPORTED,,,,,,CONTROLLED ACCESS HIGHWAY,,11,1,0,2,1,1,20,3:57 PM,DISPATCHED,3:58 PM,1/5/15,Y,TX0710000,1260,,,,8,2,4,20,64,50,1,1,1,20,21,71,1635,31.96840076,-106.5827989,IH,10,,2.216,IH0010,,2121,1,2.21,2,0.211,,,,N/A,,,,,Y,Y,Y,5,0,Y,MON,5,0,6,10,72,2,4,400,78,48,4,0,0,2,16,5,2,14,5,2,56,4,11,41317,2014,41317,2.8,12.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,280,,
14215408,N,Y,N,N,N,N,N,1/6/2015,2:54 PM,2015-00176,,71,612,N,Y,,,1,10,,1,MM 2,,NOT REPORTED,,N,N,65,N,N,4 LANE BI-DIRECTIONAL/DIVIDED,N,1,10,,,MM 3,,NOT REPORTED,,,,,,,,11,1,0,2,1,1,1,2:56 PM,DISPATCHED,3:01 PM,1/6/15,Y,TX0710000,1260,,,,8,2,4,20,64,3,1,1,1,21,21,71,1635,31.95710568,-106.5827907,IH,10,,2.992,IH0010,,2121,1,2.984,3,-0.015,,,,N/A,,,,,Y,Y,Y,5,0,Y,TUE,5,0,6,10,63,2,4,350,78,48,4,0,0,2,16,5,2,14,5,2,47,4,11,49428,2014,49428,2.8,12.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,280,,
14216056,N,Y,N,N,N,Y,N,1/9/2015,4:57 PM,15-009156,,71,136,N,Y,,,19,,,1,7100,N,AIRPORT,RD,N,N,45,N,N,,Y,19,,,1,7,,FOUNDERS,BLVD,,,,,,,11,1,0,,1,1,5,5:00 PM,DISPATCHED,5:17 PM,1/23/15,Y,TX0710200,1259,,,,8,2,1,25,64,54,1,5,1,21,21,71,136,31.81738484,-106.4046303,,,,,AIRPORT RD,,,,,,,,,,FOUNDERS BLVD,,,,,Y,N,N,2,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,66,1206,,
14216572,N,Y,N,N,N,Y,N,1/4/2015,11:13 PM,15-004162,PHRC72,71,136,N,Y,,,1,10,,1,EXIT 26,W,I 10 WEST,HWY,N,N,60,N,N,,N,19,,,,11000,,HAWKINS,BLVD,,,,,,,11,4,0,2,1,1,1,11:03 PM,DISPATCHED,11:13 PM,1/22/15,Y,TX0710200,1259,,,,8,2,4,20,64,54,1,1,1,21,21,71,136,31.76784971,-106.3699457,IH,10,,27.104,IH0010,,2121,3,27.883,27,0.141,,,,N/A,,,,,Y,Y,N,5,9,Y,SUN,5,0,10,10,42,8,8,300,136,96,5,0,1,2,20,5,2,20,5,2,22,4,11,131071,2014,131071,2.3,5.2,7.5,1,143,1,2,7,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,1206,,
14216574,N,Y,N,N,N,N,N,1/9/2015,3:16 AM,15-009020,PHRC/73,71,136,N,N,,,17,,,7,11045,,GATEWAY WEST,BLVD,N,N,15,N,N,PRIVATE ROAD,N,19,,,,1100,,LOMALAND,,,,,,"2 WAY, 4 LANE ROADWAY",,11,4,0,2,1,1,1,3:48 AM,DISPATCHED,3:52 AM,1/9/15,N,TX0710200,1259,,,,8,7,3,2,36,13,1,1,2,32,21,71,136,31.74590059,-106.3344416,IH,10,,29.676,IH0010,,2121,3,30.45,30,-0.303,,,,N/A,,,,,N,Y,N,0,9,Y,FRI,5,0,10,10,44,2,6,300,113,72,4,0,1,2,21,5,2,20,5,,23,4,11,131071,2014,131071,2.3,5.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,66,1206,,
14218561,N,Y,N,N,N,N,N,1/11/2015,2:41 AM,2015-00329,,71,1635,Y,Y,,,1,10,,1,38,,NOT REPORTED,,N,N,60,N,N,,N,1,10,,,37,,NOT REPORTED,,,,,,,,11,4,0,2,1,1,1,2:41 AM,DISPATCH,2:47 AM,1/11/15,Y,TX0710000,1260,,,,8,2,4,30,64,54,1,1,1,21,21,71,1635,31.65971563,-106.2398593,IH,10,,37.815,IH0010,,2121,4,38.714,38,-0.137,,,,N/A,,,,,Y,Y,Y,3,0,Y,SUN,5,0,6,10,56,8,4,450,80,48,5,0,0,2,12,5,2,20,5,,44,4,11,30464,2014,30464,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,66,566,,
14218563,N,Y,N,N,N,N,N,1/8/2015,12:02 PM,15-008093,,71,136,N,Y,,,1,25,,1,,,I 10,HWY,N,N,60,N,N,CONTROLLED ACCESS HIGHWAY,N,1,26,,,,,I 10,HWY,,,,,,,12,1,0,2,1,1,20,12:03 PM,DISPATCHED,12:13 PM,1/8/15,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,1,1,21,21,71,136,31.78182773,-106.4055576,IH,10,,24.761,IH0010,,2121,3,25.497,25,-0.223,,,,N/A,,,,,Y,Y,N,5,9,Y,THU,5,0,10,10,42,8,8,300,138,96,5,0,1,2,20,5,2,20,5,2,22,4,11,148528,2014,148528,3.2,4.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,915,,
14218580,N,Y,N,N,N,Y,N,1/6/2015,11:28 AM,15-006072,PHRC/79,71,136,N,Y,,,19,,,2,3550,,GEORGE DIETER,DR,Y,N,15,N,N,,N,19,,,,11300,,TURNER,RD,,,,,,,11,1,0,,1,1,1,11:28 AM,DISPATCHED,11:36 AM,1/15/15,Y,TX0710200,1259,,,,8,7,4,1,27,54,7,9,5,33,21,71,136,,,,,,,GEORGE DIETER DR,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,1206,,
14218811,Y,Y,N,N,N,N,N,1/3/2015,10:02 PM,2015-00080,,71,1635,Y,Y,,,1,10,,1,36,E,NOT REPORTED,,N,N,75,N,N,,N,,,,,,,NOT REPORTED,,300,F,W,36,,,11,4,0,2,1,1,1,11:10 PM,DISPATCHED,11:35 PM,1/7/15,Y,TX0710000,1260,,,,8,7,4,1,23,7,1,1,2,21,21,71,1635,31.68162695,-106.2620078,IH,10,,35.819,IH0010,,2121,4,36.693,36,-0.153,,,,NOT REPORTED,,,,,Y,Y,Y,4,0,Y,SAT,5,0,6,10,56,8,4,500,80,48,5,0,0,2,12,5,2,20,5,,44,4,11,27092,2014,27092,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,1,66,727,,
14220478,N,Y,N,N,N,N,N,1/12/2015,6:27 AM,15-012023,PHRC/73,71,136,N,N,,,19,,,7,1100,N,YARBROUGH,DR,N,N,45,N,N,,Y,19,,,1,10500,,GATEWAY WEST,BLVD,,,,,,,12,4,0,,1,1,9,6:30 AM,DISPATCHED,6:45 AM,1/12/15,Y,TX0710200,1259,,,,8,2,2,25,64,8,1,5,1,21,21,71,136,31.75288484,-106.3451504,,,,,N YARBROUGH DR,,,,,,,,,,GATEWAY BLVD W,,,,,N,N,N,5,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
14221200,N,Y,N,N,N,N,N,1/12/2015,10:03 AM,15-012054,WSRC/48,71,136,N,Y,,,19,,,2,6900,N,DESERT,,N,N,55,N,N,,Y,3,375,,1,,,LOOP 375,,,,,,,,11,1,98,2,1,1,5,10:09 AM,DISPATCHED,10:19 AM,1/12/15,Y,TX0710200,1259,,,,8,2,1,28,64,54,2,1,1,21,21,71,136,31.90842056,-106.5828043,IH,10,,6.337,IH0010,,2121,1,6.32,6,0.323,SL,375,,SL0375,,,,,Y,Y,N,5,9,Y,MON,5,0,4,10,61,2,4,350,78,48,4,0,0,2,14,5,2,14,5,2,47,4,11,49428,2014,49428,2.8,12.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,611,,
14221343,N,Y,N,N,N,N,N,1/12/2015,8:24 AM,15-012034,NERC/61,71,136,N,N,,,19,,,1,5000,,ALABAMA,ST,N,N,45,N,N,,Y,19,,,1,2600,,MCKELLIGON CANYON,RD,,,,,,,11,1,0,,1,1,5,8:33 AM,DISPATCHED,8:45 AM,1/13/15,N,TX0710200,1259,,,,8,2,2,23,64,54,1,5,1,21,21,71,136,31.82176484,-106.4657503,,,,,ALABAMA ST,,,,,,,,,,MCKELLIGON CANYON RD,,,,,N,N,N,5,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,66,82,,
14222633,N,Y,N,N,N,N,N,1/13/2015,9:48 AM,15-013087,CRCC/56,71,136,N,Y,,,19,,,1,800,N,PIEDRAS,ST,N,N,35,N,N,,Y,19,,,1,2900,,TULAROSA,AVE,,,,,,,12,1,98,,1,1,5,9:50 AM,DISPATCHED,10:05 AM,1/13/15,Y,tx0710200,1259,,,,8,2,1,10,64,3,1,5,1,21,21,71,136,31.78272484,-106.4614403,,,,,N PIEDRAS ST,,,,,,,,,,TULAROSA AVE,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14222696,N,Y,N,N,N,N,N,1/13/2015,7:49 AM,15-013032,,71,136,N,Y,,,3,20,,1,5100,N,MESA,,N,N,45,N,N,,N,3,20,,,,,PARAGON,,,,,,,,12,1,98,2,1,1,11,7:50 AM,DISPATCHED,8:05 AM,1/13/15,Y,TX0710200,1259,,,,8,2,4,20,64,3,1,2,1,21,21,71,136,31.81345987,-106.512994,SH,20,,15.733,SH0020,,1,2,15.92,324,-0.078,,,,N/A,,,,,Y,Y,N,2,9,Y,TUE,3,0,0,0,26,2,6,150,72,72,4,1,1,1,0,0,1,0,0,1,26,4,14,33210,2014,33210,5.2,3.8,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,0,66,611,,
14223499,N,Y,N,N,N,N,N,1/12/2015,3:55 PM,15-012161,PHRC/91,71,136,N,Y,,,17,,,7,12273,,GATEWAY WEST,,Y,N,15,N,N,PRIVATE PARKING,N,17,,,,1100,,JOE BATTLE,BLVD,,,,,,,11,1,0,,1,1,1,3:55 PM,DISPATCHED,4:10 PM,1/12/15,Y,TX0710200,1259,,,,8,4,4,4,64,54,7,9,5,33,21,71,136,,,,,,,GATEWAY WEST,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,1206,,
14223591,N,Y,N,N,N,N,N,1/13/2015,7:40 PM,15-013211,PHRC72,71,136,N,Y,,,19,,,1,1100,,WESTMORELAND,DR,N,N,15,N,N,ROADWAY,N,19,,,,7700,,VISCOUNT,BLVD,,,,,ROADWAY,,11,4,0,,1,1,8,7:51 PM,DISPATCHED,7:58 PM,1/13/15,N,TX0710200,1259,,,,8,2,3,16,64,14,1,5,1,32,21,71,136,31.7796089,-106.3867803,,,,,WESTMORELAND DR,1172,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,0,0,66,1206,,
14223597,N,Y,N,N,N,N,N,1/8/2015,1:52 PM,15-008118,PHRC/93,71,136,N,Y,,,11,375,,1,LOOP 375,N,MILE MARKER 32,,N,N,65,N,N,PUBLIC ROAD WAY,N,3,375,,,32,,NOT REPORTED,,,,,,,,11,1,0,2,4,1,20,1:52 PM,DISPATCHED,2:05 PM,1/9/15,Y,TX0710200,1259,,,,8,7,2,1,20,3,1,2,4,21,21,71,1635,31.83002371,-106.3051924,SL,375,,22.286,SL0375,,2552,2,22.297,32,0.235,US,62,,US0062,,,,,Y,Y,Y,5,0,Y,THU,5,0,4,10,52,2,4,200,76,48,4,0,0,2,14,5,2,14,3,2,38,4,12,21346,2014,21346,3.8,2.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,1206,,
14225497,N,Y,N,N,N,N,N,1/14/2015,2:05 PM,15-014108,NERC/68,71,136,N,Y,,,19,,,1,5800,,TRANSMOUNTAIN,,N,N,40,N,N,PUBLIC ROADWAY,N,19,,,,10000,,MCCOMBS,,,,,,PUBLIC ROADWAY,,12,1,2,2,1,1,5,2:06 PM,DISPATCHED,2:15 PM,1/15/15,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,2,1,21,21,71,136,31.89906733,-106.406673,SL,375,,13.649,SL0375,,2552,1,13.649,24,-0.325,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,4,0,5,10,17,2,4,200,78,48,4,1,1,2,15,5,2,15,5,2,2,4,12,13917,2014,13917,3.8,2.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,66,82,,
14225705,N,Y,N,N,N,N,N,1/15/2015,12:59 PM,15-015088,PHRC/75,71,136,N,N,,,19,,,1,10920,,MONTANA,AVE,Y,N,15,N,N,PRIVATE PROPERTY PARKING LOT,N,19,,,,3500,,LEE TREVINO,DR,,,,,PUBLIC ROADWAY,,11,1,0,,1,1,1,1:00 PM,DISPATCHED,1:13 PM,1/15/15,Y,TX0710200,1259,,,,8,2,4,40,64,12,7,9,5,33,21,71,136,,,,,,,MONTANA AVE,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,,1206,,
14225707,N,Y,N,N,N,N,N,1/14/2015,3:47 PM,15-014135,MVRC/81,71,136,N,Y,,,1,10,,1,MP 25,,NOT REPORTED,,N,N,60,N,N,BLACK TOP,N,19,,,,1200,,AIRWAY,,,,,,,,12,1,0,2,1,1,1,5:33 PM,DISPATCHED,5:46 PM,1/14/15,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,1,1,21,21,71,136,31.77873084,-106.3930062,IH,10,,25.557,IH0010,,2121,3,26.314,26,-0.421,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,5,0,10,10,42,8,8,300,136,96,5,0,1,2,20,5,2,20,5,2,22,4,11,152961,2014,152961,3.2,4.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,915,,
